"","habitatbenthopelagic","habitatdemersal","habitatpelagic","SpecCode","Genus","Subfamily","waterbrack","watersaltwater","Species","Family","Order","Class","SuperClass","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Evermannichthys_metzelaari",0,1,0,3852,"Evermannichthys","Gobiinae",0,1,"Evermannichthys metzelaari","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,27.8
"Evermannichthys_silus",0,1,0,57939,"Evermannichthys","Gobiinae",0,1,"Evermannichthys silus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Evermannichthys_spongicola",0,1,0,62534,"Evermannichthys","Gobiinae",0,1,"Evermannichthys spongicola","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,27
"Eviota_abax",1,0,0,23543,"Eviota","Gobiinae",0,1,"Eviota abax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.17000007629395,NA,NA,-0.906578102723885,-1.012373132976,-0.452475261995964,-0.695462155071675,22
"Eviota_afelei",1,0,0,7258,"Eviota","Gobiinae",0,1,"Eviota afelei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,27.5
"Eviota_albolineata",1,0,0,7259,"Eviota","Gobiinae",0,1,"Eviota albolineata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.10999989509583,NA,NA,-1.05656912606236,-1.05952911864791,-0.425386183975398,-0.710235753123076,28.4
"Eviota_algida",1,0,0,67638,"Eviota","Gobiinae",0,1,"Eviota algida","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_amphipora",1,0,0,69165,"Eviota","Gobiinae",0,1,"Eviota amphipora","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.90000009536743,NA,NA,NA,NA,NA,NA,NA
"Eviota_ancora",0,0,1,66016,"Eviota","Gobiinae",0,1,"Eviota ancora","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,23.3
"Eviota_angustifascia",1,0,0,69461,"Eviota","Gobiinae",0,1,"Eviota angustifascia","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Eviota_aquila",0,0,1,67653,"Eviota","Gobiinae",0,1,"Eviota aquila","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.05999994277954,NA,NA,NA,NA,NA,NA,NA
"Eviota_asymbasia",1,0,0,67955,"Eviota","Gobiinae",0,1,"Eviota asymbasia","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_atriventris",1,0,0,66457,"Eviota","Gobiinae",0,1,"Eviota atriventris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.00999999046326,NA,NA,NA,NA,NA,NA,28.7
"Eviota_bifasciata",1,0,0,7213,"Eviota","Gobiinae",0,1,"Eviota bifasciata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.15000009536743,NA,NA,NA,NA,NA,NA,28.7
"Eviota_bilunula",1,0,0,68083,"Eviota","Gobiinae",0,1,"Eviota bilunula","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.92000007629395,NA,NA,NA,NA,NA,NA,NA
"Eviota_bimaculata",1,0,0,59387,"Eviota","Gobiinae",0,1,"Eviota bimaculata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,NA
"Eviota_bipunctata",1,0,0,67956,"Eviota","Gobiinae",0,1,"Eviota bipunctata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.00999999046326,NA,NA,NA,NA,NA,NA,NA
"Eviota_brahmi",1,0,0,67334,"Eviota","Gobiinae",0,1,"Eviota brahmi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,29
"Eviota_cometa",1,0,0,7260,"Eviota","Gobiinae",0,1,"Eviota cometa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,NA
"Eviota_dalyi",1,0,0,69015,"Eviota","Gobiinae",0,1,"Eviota dalyi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Eviota_deminuta",1,0,0,67174,"Eviota","Gobiinae",0,1,"Eviota deminuta","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.88000011444092,NA,NA,NA,NA,NA,NA,28
"Eviota_disrupta",0,1,0,61063,"Eviota","Gobiinae",0,1,"Eviota disrupta","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_distigma",1,0,0,7261,"Eviota","Gobiinae",0,1,"Eviota distigma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,28.4
"Eviota_dorsimaculata",1,0,0,67173,"Eviota","Gobiinae",0,1,"Eviota dorsimaculata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,28.1
"Eviota_dorsogilva",1,0,0,66243,"Eviota","Gobiinae",0,1,"Eviota dorsogilva","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,28.2
"Eviota_dorsopurpurea",1,0,0,66244,"Eviota","Gobiinae",0,1,"Eviota dorsopurpurea","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.05999994277954,NA,NA,NA,NA,NA,NA,28
"Eviota_epiphanes",1,0,0,23544,"Eviota","Gobiinae",0,1,"Eviota epiphanes","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,NA
"Eviota_epistigmata",0,0,1,67701,"Eviota","Gobiinae",0,1,"Eviota epistigmata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,28.8
"Eviota_erdmanni",1,0,0,67959,"Eviota","Gobiinae",0,1,"Eviota erdmanni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Eviota_eyreae",1,0,0,67945,"Eviota","Gobiinae",0,1,"Eviota eyreae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.92000007629395,NA,NA,NA,NA,NA,NA,NA
"Eviota_fallax",1,0,0,66631,"Eviota","Gobiinae",0,1,"Eviota fallax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,28.7
"Eviota_fasciola",1,0,0,7262,"Eviota","Gobiinae",0,1,"Eviota fasciola","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,28.4
"Eviota_filamentosa",1,0,0,67975,"Eviota","Gobiinae",0,1,"Eviota filamentosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.92000007629395,NA,NA,NA,NA,NA,NA,NA
"Eviota_flavipinnata",1,0,0,67964,"Eviota","Gobiinae",0,1,"Eviota flavipinnata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_flebilis",0,0,1,67335,"Eviota","Gobiinae",0,1,"Eviota flebilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,23.3
"Eviota_geminata",1,0,0,67246,"Eviota","Gobiinae",0,1,"Eviota geminata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,NA
"Eviota_gunawanae",1,0,0,68989,"Eviota","Gobiinae",0,1,"Eviota gunawanae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,NA
"Eviota_guttata",1,0,0,25452,"Eviota","Gobiinae",0,1,"Eviota guttata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.08999991416931,NA,NA,-1.07859057969156,-0.996105343789355,-0.384615528919499,-0.681063301816042,28.3
"Eviota_herrei",1,0,0,7263,"Eviota","Gobiinae",0,1,"Eviota herrei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,28.6
"Eviota_hinanoae",1,0,0,67167,"Eviota","Gobiinae",0,1,"Eviota hinanoae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,27.5
"Eviota_hoesei",1,0,0,63881,"Eviota","Gobiinae",0,1,"Eviota hoesei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,25.1
"Eviota_imitata",1,0,0,68278,"Eviota","Gobiinae",0,1,"Eviota imitata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,NA
"Eviota_indica",1,0,0,61329,"Eviota","Gobiinae",0,1,"Eviota indica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,27.3
"Eviota_infulata",1,0,0,7264,"Eviota","Gobiinae",0,1,"Eviota infulata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,28.2
"Eviota_inutilis",1,0,0,61330,"Eviota","Gobiinae",0,1,"Eviota inutilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,NA
"Eviota_irrasa",0,1,0,7632,"Eviota","Gobiinae",0,1,"Eviota irrasa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.98000001907349,NA,NA,NA,NA,NA,NA,28.5
"Eviota_japonica",0,1,0,56753,"Eviota","Gobiinae",0,1,"Eviota japonica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.0699999332428,NA,NA,NA,NA,NA,NA,NA
"Eviota_jewettae",1,0,0,66681,"Eviota","Gobiinae",0,1,"Eviota jewettae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,28.6
"Eviota_karaspila",1,0,0,65824,"Eviota","Gobiinae",0,1,"Eviota karaspila","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,27.1
"Eviota_kermadecensis",1,0,0,66848,"Eviota","Gobiinae",0,1,"Eviota kermadecensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.04999995231628,NA,NA,NA,NA,NA,NA,20.3
"Eviota_korechika",1,0,0,65013,"Eviota","Gobiinae",0,1,"Eviota korechika","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,28.1
"Eviota_lachdeberei",1,0,0,7265,"Eviota","Gobiinae",0,1,"Eviota lachdeberei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.04999995231628,NA,NA,-0.985772837116372,-0.997099621993145,-0.257326363981323,-0.861020639822953,28.8
"Eviota_lacrimae",1,0,0,56861,"Eviota","Gobiinae",0,1,"Eviota lacrimae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,NA
"Eviota_lacrimosa",1,0,0,67171,"Eviota","Gobiinae",0,1,"Eviota lacrimosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,28
"Eviota_lateritea",1,0,0,67961,"Eviota","Gobiinae",0,1,"Eviota lateritea","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_latifasciata",1,0,0,7266,"Eviota","Gobiinae",0,1,"Eviota latifasciata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.98000001907349,NA,NA,NA,NA,NA,NA,28.9
"Eviota_lentiginosa",1,0,0,68988,"Eviota","Gobiinae",0,1,"Eviota lentiginosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,NA
"Eviota_longirostris",1,0,0,69759,"Eviota","Gobiinae",0,1,"Eviota longirostris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Eviota_maculibotella",1,0,0,67962,"Eviota","Gobiinae",0,1,"Eviota maculibotella","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,NA
"Eviota_maculosa",1,0,0,68987,"Eviota","Gobiinae",0,1,"Eviota maculosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,NA
"Eviota_marerubrum",1,0,0,69760,"Eviota","Gobiinae",0,1,"Eviota marerubrum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_marteynae",1,0,0,69166,"Eviota","Gobiinae",0,1,"Eviota marteynae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,NA
"Eviota_masudai",1,0,0,64547,"Eviota","Gobiinae",0,1,"Eviota masudai","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.13000011444092,NA,NA,NA,NA,NA,NA,21.3
"Eviota_melanosphena",1,0,0,67957,"Eviota","Gobiinae",0,1,"Eviota melanosphena","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,NA
"Eviota_melasma",1,0,0,7267,"Eviota","Gobiinae",0,1,"Eviota melasma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,2.14059543517201,-1.97464918739512,NA,3.11999988555908,1.01523067972906,NA,NA,NA,NA,NA,27.9
"Eviota_mikiae",1,0,0,61035,"Eviota","Gobiinae",0,1,"Eviota mikiae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.10999989509583,NA,NA,NA,NA,NA,NA,28.4
"Eviota_mimica",1,0,0,67946,"Eviota","Gobiinae",0,1,"Eviota mimica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,NA
"Eviota_minuta",0,0,1,67549,"Eviota","Gobiinae",0,1,"Eviota minuta","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,28.7
"Eviota_monostigma",0,1,0,62210,"Eviota","Gobiinae",0,1,"Eviota monostigma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.08999991416931,NA,NA,NA,NA,NA,NA,26.8
"Eviota_natalis",0,1,0,65018,"Eviota","Gobiinae",0,1,"Eviota natalis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.04999995231628,NA,NA,NA,NA,NA,NA,NA
"Eviota_nebulosa",1,0,0,7268,"Eviota","Gobiinae",0,1,"Eviota nebulosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,28.2
"Eviota_nigramembrana",1,0,0,66963,"Eviota","Gobiinae",0,1,"Eviota nigramembrana","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,28.7
"Eviota_nigripinna",1,0,0,25461,"Eviota","Gobiinae",0,1,"Eviota nigripinna","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.98000001907349,NA,NA,NA,NA,NA,NA,NA
"Eviota_nigrispina",1,0,0,65814,"Eviota","Gobiinae",0,1,"Eviota nigrispina","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.98000001907349,NA,NA,NA,NA,NA,NA,NA
"Eviota_nigriventris",1,0,0,7214,"Eviota","Gobiinae",0,1,"Eviota nigriventris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Eviota_notata",1,0,0,66625,"Eviota","Gobiinae",0,1,"Eviota notata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,27.4
"Eviota_occasa",1,0,0,67262,"Eviota","Gobiinae",0,1,"Eviota occasa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,28.8
"Eviota_ocellifer",1,0,0,65014,"Eviota","Gobiinae",1,1,"Eviota ocellifer","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Eviota_oculineata",1,0,0,69761,"Eviota","Gobiinae",0,1,"Eviota oculineata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.92000007629395,NA,NA,NA,NA,NA,NA,NA
"Eviota_oculopiperita",1,0,0,67245,"Eviota","Gobiinae",0,1,"Eviota oculopiperita","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Eviota_pamae",1,0,0,67272,"Eviota","Gobiinae",0,1,"Eviota pamae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.00999999046326,NA,NA,NA,NA,NA,NA,NA
"Eviota_pardalota",1,0,0,46398,"Eviota","Gobiinae",0,1,"Eviota pardalota","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,27.5
"Eviota_partimacula",0,1,0,64273,"Eviota","Gobiinae",0,1,"Eviota partimacula","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Eviota_pellucida",1,0,0,7269,"Eviota","Gobiinae",0,1,"Eviota pellucida","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.04999995231628,NA,NA,NA,NA,NA,NA,28.8
"Eviota_pictifacies",1,0,0,68274,"Eviota","Gobiinae",0,1,"Eviota pictifacies","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.00999999046326,NA,NA,NA,NA,NA,NA,NA
"Eviota_pinocchioi",1,0,0,66683,"Eviota","Gobiinae",0,1,"Eviota pinocchioi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,28.7
"Eviota_piperata",0,0,1,67244,"Eviota","Gobiinae",0,1,"Eviota piperata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,29
"Eviota_prasina",1,0,0,7270,"Eviota","Gobiinae",0,1,"Eviota prasina","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,27.7
"Eviota_prasites",1,0,0,7271,"Eviota","Gobiinae",0,1,"Eviota prasites","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,-0.917298693446036,-1.18913915803594,-0.27421640582352,-0.771635171152222,NA
"Eviota_pseudaprica",1,0,0,69128,"Eviota","Gobiinae",0,1,"Eviota pseudaprica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,NA
"Eviota_pseudostigma",0,1,0,62211,"Eviota","Gobiinae",0,1,"Eviota pseudostigma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,NA
"Eviota_pseudozebrina",1,0,0,69758,"Eviota","Gobiinae",0,1,"Eviota pseudozebrina","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Eviota_punctulata",1,0,0,7272,"Eviota","Gobiinae",0,1,"Eviota punctulata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.04999995231628,NA,NA,NA,NA,NA,NA,NA
"Eviota_punyit",1,0,0,68283,"Eviota","Gobiinae",0,1,"Eviota punyit","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,NA
"Eviota_queenslandica",1,0,0,7273,"Eviota","Gobiinae",0,1,"Eviota queenslandica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,1.97782401230084,-1.73766909033118,NA,3.0699999332428,1.09192330051731,NA,-0.96486274606692,-1.2941109625024,-0.443728028919158,-0.648617540722552,28.7
"Eviota_raja",1,0,0,61033,"Eviota","Gobiinae",0,1,"Eviota raja","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.0699999332428,NA,NA,NA,NA,NA,NA,NA
"Eviota_randalli",1,0,0,65416,"Eviota","Gobiinae",0,1,"Eviota randalli","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,28
"Eviota_readerae",1,0,0,63884,"Eviota","Gobiinae",0,1,"Eviota readerae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,21.6
"Eviota_richardi",1,0,0,67947,"Eviota","Gobiinae",0,1,"Eviota richardi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Eviota_rubra",1,0,0,68281,"Eviota","Gobiinae",0,1,"Eviota rubra","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,NA
"Eviota_rubriceps",1,0,0,66375,"Eviota","Gobiinae",0,1,"Eviota rubriceps","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,28.7
"Eviota_rubriguttata",0,0,1,66017,"Eviota","Gobiinae",0,1,"Eviota rubriguttata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.96000003814697,NA,NA,NA,NA,NA,NA,23.3
"Eviota_rubrimaculata",1,0,0,68282,"Eviota","Gobiinae",0,1,"Eviota rubrimaculata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Eviota_rubrisparsa",1,0,0,65432,"Eviota","Gobiinae",0,1,"Eviota rubrisparsa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,28
"Eviota_saipanensis",1,0,0,7274,"Eviota","Gobiinae",0,1,"Eviota saipanensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.08999991416931,NA,NA,NA,NA,NA,NA,28.6
"Eviota_santanai",1,0,0,67212,"Eviota","Gobiinae",0,1,"Eviota santanai","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.95000004768372,NA,NA,NA,NA,NA,NA,NA
"Eviota_sebreei",1,0,0,7275,"Eviota","Gobiinae",0,1,"Eviota sebreei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,28.4
