"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Ctenochaetus_cyanocheilus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,28.6
"Ctenochaetus_flavicauda",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.1800000667572,NA,NA,NA,NA,NA,NA,26.6
"Ctenochaetus_hawaiiensis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.28997755675278,-1.8653117691161,0.159939522478261,-0.938913219781314,27.8
"Ctenochaetus_marginatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.8
"Ctenochaetus_striatus",1,0,0,0,1,NA,NA,NA,3.3341866713792,-0.150272245773165,5.55651132685967,NA,2,NA,10.0406155944563,-1.21577282081146,-1.58084051736587,0.146506389629439,-0.939133256222735,27.8
"Ctenochaetus_strigosus",1,0,0,0,1,NA,NA,NA,NA,-0.293923733375257,5.02178956438985,NA,2.13000011444092,3.14845336057165,NA,-1.3371333810429,-1.77174527643434,0.171927552472696,-0.982799413613116,27.4
"Ctenochaetus_tominiensis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,27.9
"Ctenochaetus_truncatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,28.2
"Ctenochirichthys_longimanus",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,1.9
"Ctenogobiops_aurocingulus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,-1.2427895869745,-1.05556440830856,-0.444003970906797,-0.675893265873105,28.1
"Ctenogobiops_crocineus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.48,NA,NA,-1.05049773778389,-1.07232681843137,-0.40034449359413,-0.748767058116334,28.4
"Ctenogobiops_feroculus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,-1.05054682174133,-0.928494100787493,-0.492406594306317,-0.677999332007756,28.3
"Ctenogobiops_formosa",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Ctenogobiops_maculosus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,-1.08137330595465,-0.961557402925775,-0.501606873516247,-0.584479762249622,27.5
"Ctenogobiops_mitodes",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,28.5
"Ctenogobiops_pomastictus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,28.7
"Ctenogobiops_tangaroai",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,27.9
"Ctenogobiops_tongaensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Ctenogobius_chusanensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Ctenogobius_lepturus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Ctenogobius_manglicola",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,27.3
"Ctenogobius_phenacus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,27.5
"Ctenogobius_saepepallens",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,NA,NA,NA,NA,27
"Ctenogobius_sagittula",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,-1.20701821953058,-1.10381642133779,-0.635829035701335,-0.639760829122969,24.5
"Ctenogobius_stigmaticus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Ctenogobius_stigmaturus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Ctenolabrus_rupestris",1,0,0,0,1,NA,0.693147180559945,NA,2.07944154167984,-1.08273893951182,4.11529081637348,-0.59783700075562,3.58,2.84296951900158,NA,-0.811806824410829,-1.14361219305666,-0.150806335857303,-0.900427632338668,10.4
"Ctenosciaena_gracilicirrhus",0,1,0,0,1,NA,NA,NA,NA,-1.10866262452161,4.20319896713418,NA,3.87,NA,NA,NA,NA,NA,NA,26.1
"Ctenosciaena_peruviana",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,14.5
"Ctenoscopelus_phengodes",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,2.8
"Cubiceps_baxteri",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.41,NA,NA,-1.40924264926954,-1.00938193468835,-0.198594925194475,-0.888675751733181,26.4
"Cubiceps_caeruleus",0,0,1,0,1,NA,0.405465108108164,NA,NA,-0.415515443961666,5.18762923989543,NA,3.61,NA,NA,NA,NA,NA,NA,17.7
"Cubiceps_capensis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.49,NA,NA,-1.55311594155191,-1.03225823452906,-0.218644585327859,-0.910470038166694,21.9
"Cubiceps_gracilis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.25188288958283,-0.85974517663252,-0.141570609377463,-0.963422939571531,11.9
"Cubiceps_kotlyari",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,2.3
"Cynoglossus_monopus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,28.6
"Cynoglossus_nanhaiensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_nigropinnatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_ochiaii",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,18.8
"Cynoglossus_ogilbyi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_oligolepis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.50999999046326,NA,NA,NA,NA,NA,NA,28.2
"Cynoglossus_pottii",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,NA
"Desmodema_lorum",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.98000001907349,NA,NA,NA,NA,NA,NA,10.4
"Desmodema_polystictum",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,4.15,NA,NA,-3.55049574346975,-1.20747322040631,-0.15521226168851,-1.47828453545551,19.4
"Cubiceps_macrolepis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.66,NA,NA,NA,NA,NA,NA,NA
"Cubiceps_nanus",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,26.8
"Cubiceps_paradoxus",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,11.8
"Cubiceps_pauciradiatus",0,0,1,0,1,NA,NA,NA,1.38629436111989,0.0193123110323729,3.5577956351643,0.048790164169432,3.64,NA,NA,-1.27233338496308,-1.04223114867876,-0.225558368262815,-0.872529167005649,12.7
"Cubiceps_whiteleggii",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.47,NA,NA,-1.29799830757125,-1.00759390793443,-0.127948295913303,-0.922290318512042,11.1
"Cybiosarda_elegans",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,26
"Cyclichthys_hardenbergi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28
"Cyclichthys_orbicularis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.63,NA,NA,NA,NA,NA,NA,26.8
"Cyclichthys_spilostylus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.46,NA,NA,NA,NA,NA,NA,27.8
"Cyclopsetta_chittendeni",0,1,0,0,1,NA,NA,NA,NA,-0.2484613592985,6.11887374666966,NA,3.57999992370605,3.49650756146648,NA,-1.39188257244655,-0.702295025104081,0.350080346643259,-1.44566980000818,24.8
"Cyclopsetta_fimbriata",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,24.1
"Cyclopsetta_panamensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,25.9
"Cyclopsetta_querna",0,1,0,1,1,NA,NA,NA,1.6094379124341,-0.950882176643774,7.7673585435154,-0.174353387144778,4.47,3.96055916908821,NA,NA,NA,NA,NA,26.8
"Cyclopsis_tentacularis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Cyclopteropsis_bergi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,2.7
"Cyclopteropsis_brashnikowi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.21000003814697,NA,NA,NA,NA,NA,NA,0.9
"Cyclopteropsis_inarmatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Cyclopteropsis_jordani",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,NA,NA,NA
"Cyclopteropsis_lindbergi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,2.7
"Cyclopteropsis_mcalpini",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,NA
"Cyclopteropsis_popovi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.21000003814697,NA,NA,NA,NA,NA,NA,NA
"Cyclopterus_lumpus",1,0,0,0,1,NA,1.47590651980958,NA,NA,-0.590139430485716,8.51531957379042,NA,3.89,3.81082049991898,11.4909558915412,-1.51269794788799,-1.32611528106119,0.015869333451446,-0.557589993783109,7.1
"Cyclothone_acclinidens",0,0,1,0,1,27.0788919694695,NA,NA,NA,-0.162518929497775,0.479632126137692,0.336472236621213,3.55,2.07944154167984,NA,-1.11652724904525,-0.0338870857069155,-0.332950178376578,-1.19810448913585,5.5
"Cyclothone_alba",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,-1.26358009207266,0.0140476190978932,-0.41429518770803,-1.18061457470594,8.9
"Cyclothone_atraria",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,-1.23746809688266,-0.149689909343974,-0.401949990350911,-1.05095524533178,2.4
"Cyclothone_braueri",0,0,1,0,1,27.0788919694695,0.693147180559945,NA,NA,0.874134514340763,NA,1.21194097397511,3.08,NA,5.99146454710798,NA,NA,NA,NA,9.3
"Cyclothone_kobayashii",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,6.1
"Cyclothone_livida",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.10999989509583,NA,NA,NA,NA,NA,NA,4.1
"Cyclothone_microdon",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.04,NA,8.69951474821019,-1.38445680622339,-0.0287882342743974,-0.51583415503325,-1.05653294462111,3.2
"Cyclothone_obscura",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,2.3
"Cyclothone_pallida",0,0,1,0,1,27.0788919694695,1.25276296849537,NA,NA,NA,NA,NA,3.23,NA,NA,-1.35935141378079,0.0846039509133876,-0.336977094388786,-1.24388506136858,4.2
"Cyclothone_parapallida",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,4.2
"Cyclothone_pseudopallida",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.13,NA,NA,-1.35620972882565,0.014825149758018,-0.432761319511702,-1.18321320004749,7.9
"Cyclothone_pygmaea",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3.4,NA,5.29831736654804,NA,NA,NA,NA,13.7
"Cyclothone_signata",0,0,1,0,1,27.0788919694695,NA,NA,NA,NA,NA,NA,3,NA,NA,-1.51160352458121,0.0229774612869021,-0.40226091381864,-1.12936145272887,10.8
"Cyema_atrum",0,0,1,0,1,NA,NA,NA,NA,0,1.40190438820839,NA,3.59999990463257,2.70805020110221,NA,NA,NA,NA,NA,3
"Cygnodraco_mawsoni",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.13,NA,8.69114649853968,NA,NA,NA,NA,-1.3
"Cylix_tupareomanaia",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Cymatoceps_nasutus",0,1,0,1,1,NA,NA,NA,3.80666248977032,-2.89089189314305,10.5201151412469,-2.34168981287481,3.56,NA,NA,NA,NA,NA,NA,23.9
"Cymatogaster_aggregata",0,1,0,1,1,NA,0,NA,NA,NA,NA,NA,2.99,NA,3.49650756146648,-1.32808712367168,-1.17843973863492,-0.033383626346768,-0.886298684583357,9.7
"Cymatognathus_aureolateralis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Cymbacephalus_beauforti",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,28.8
"Cymbacephalus_bosschei",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.90000009536743,NA,NA,NA,NA,NA,NA,28
"Cymbacephalus_nematophthalmus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.97000002861023,NA,NA,NA,NA,NA,NA,28.6
"Cymbacephalus_staigeri",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.9300000667572,NA,NA,-1.60978374152357,-0.32432799146308,-0.845415889897664,-0.401221007391491,28.3
"Cymolutes_lecluse",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,27.9
"Cymolutes_praetextatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,-1.0426221768166,-0.913574430149821,-0.205036209044238,-0.949978552383544,28.6
"Cymolutes_torquatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,-1.08352719696278,-0.89791770463581,-0.363523806094515,-0.938100300668974,28.3
"Cynoglossus_abbreviatus",0,1,0,0,1,NA,NA,NA,NA,-1.86433016206289,6.10702288774225,NA,3.5,3.76120011569356,NA,NA,NA,NA,NA,27.5
"Cynoglossus_acaudatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_acutirostris",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,18.5
"Cynoglossus_arel",0,1,0,1,1,NA,0.693147180559945,3.04927304048202,NA,-0.705894753382448,6.5188832892315,-0.713349887877465,3.46,3.86125588837449,NA,NA,NA,NA,NA,27.7
"Cynoglossus_attenuatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,25.3
"Cynoglossus_bilineatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,11.6434272730344,NA,NA,NA,NA,23.8
"Cynoglossus_broadhursti",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_browni",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.38,NA,NA,-1.6814161102528,-1.29234481192031,0.0667227364993631,-1.43417500735953,27.2
"Cynoglossus_cadenati",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,27.3
"Cynoglossus_canariensis",0,1,0,1,1,NA,0.693147180559945,3.41279651750551,NA,-0.93055870367186,6.48040430293807,NA,3.5699999332428,3.92822438476615,NA,-2.19130892653797,-1.65681409174827,0.0681601733931401,-1.55220189420965,17.5
"Cynoglossus_capensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,NA,15.4
"Cynoglossus_carpenteri",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,22.3
"Cynoglossus_crepida",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_cynoglossus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.5
"Cynoglossus_dispar",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_dollfusi",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.34999990463257,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_dubius",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_durbanensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_gilchristi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_gracilis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_interruptus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,19.3
"Cynoglossus_itinus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_joyneri",0,1,0,0,1,NA,NA,NA,1.6094379124341,-1.26113121816588,4.70501552095781,NA,4.32,3.32046925395678,7.69484807238461,NA,NA,NA,NA,27.2
"Cynoglossus_kopsii",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,26
"Cynoglossus_lachneri",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,27.3
"Cynoglossus_lida",0,1,0,0,1,NA,NA,2.85070650150373,NA,-1.4784096500277,5.25421369111512,NA,3.24,3.51898041731854,NA,NA,NA,NA,NA,28.7
"Cynoglossus_lighti",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_lineolatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_maccullochi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_macrolepidotus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.4
"Cynoglossus_macrophthalmus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,25.9
"Cynoglossus_macrostomus",1,0,0,1,1,NA,NA,2.32238772029023,NA,-0.244196960512042,3.12987279312302,NA,3.28,2.86220088092947,NA,NA,NA,NA,NA,NA
"Cynoglossus_maculipinnis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,27.2
"Cynoglossus_marleyi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_monodi",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,27.3
"Cynoglossus_purpureomaculatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_quadriocellatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_robustus",0,1,0,0,1,NA,NA,NA,1.83258146374831,-0.378579779326782,6.05845087266077,NA,3.53999996185303,3.7220724214697,NA,NA,NA,NA,NA,21.9
"Cynoglossus_roulei",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.54999995231628,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_sealarki",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_semifasciatus",0,1,0,0,1,NA,NA,NA,NA,0.62057648772511,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,28.6
"Cynoglossus_sibogae",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,25.9
"Cynoglossus_sinusarabici",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,27
"Cynoglossus_suyeni",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,13.2
"Cynoglossus_westraliensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_yokomaru",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,NA
"Cynoglossus_zanzibarensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.53,NA,NA,-2.33222481671932,-1.25900680049741,0.0785656832886886,-1.42494743165096,11.2
"Cynomacrurus_piriei",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.44,NA,NA,NA,NA,NA,NA,0.7
"Cynoponticus_coniceps",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.03,NA,NA,NA,NA,NA,NA,26
"Cynoponticus_ferox",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,-3.36875217644433,-0.760240445115538,-0.83806367857179,-1.02386438412485,25.7
"Cynoponticus_savanna",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,27
"Cynoscion_albus",1,0,0,1,1,NA,1.79175946922805,4.27666611901606,NA,-1.76026080216868,9.9549904586536,NA,4.19,4.80402104473326,NA,-1.37130143017837,-0.71433279211281,-0.302988403960844,-0.814194886106133,NA
"Cynoscion_analis",0,1,0,1,1,NA,NA,3.00568260440716,NA,-1.74296930505862,7.2902928824466,NA,4.06,4.12390336446365,NA,-1.35567127291296,-0.697103115426963,-0.191095576353168,-0.929970621757384,20.2
"Cynoscion_arenarius",0,1,0,1,1,NA,NA,NA,1.6094379124341,-1.1239300966524,6.21951179562237,NA,4.17,3.5176461943054,NA,-1.47739982714752,-0.712875765459053,-0.323739423733571,-0.805894291296866,24.8
"Cynoscion_guatucupa",1,0,0,0,1,NA,NA,NA,NA,-1.45886505395473,7.28133638844025,NA,3.72,3.97029191355212,NA,NA,NA,NA,NA,17.2
"Cynoscion_jamaicensis",0,1,0,1,1,NA,NA,NA,NA,-0.964955903855436,6.30925099503654,-0.198450938723838,3.84,3.57394948743996,12.6127936313603,-1.16633895115256,-0.570807419878011,-0.378401311491747,-0.750450358804153,22.4
"Cynoscion_leiarchus",0,1,0,1,1,NA,NA,NA,NA,-1.04982212449868,6.86306425733659,NA,3.06,3.8155121050473,NA,-1.34274630201505,-0.643340963521168,-0.260381705163309,-0.815821992470296,27.3
"Cynoscion_microlepidotus",0,1,0,1,1,NA,NA,NA,NA,-1.89711998488588,NA,NA,3.97000002861023,NA,NA,-1.33939650397096,-0.639869716446976,-0.187812330536745,-0.928612234385196,27.5
"Cynoscion_nannus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,10.8
"Cynoscion_nebulosus",0,1,0,1,1,NA,0,NA,2.89037175789616,-1.52537960942721,8.39550331795949,-1.38629436111989,3.98,4.24041070199305,15.3996134314964,-1.3041087551806,-0.64997975823741,-0.273771887740488,-0.875656005099285,24.3
"Cynoscion_nortoni",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,15
"Cynoscion_nothus",0,1,0,1,1,NA,NA,NA,NA,-1.51412773262978,6.99126278959524,NA,3.73000001907349,NA,NA,-1.27711167826176,-0.616921070057712,-0.269475891246863,-0.887816294468465,26.8
"Cynoscion_othonopterus",1,0,0,1,1,NA,0.717839769889967,3.38439026334577,2.07944154167984,-1.15597660605768,9.42509453376618,-0.644357016390513,3.90000009536743,4.63981312943163,13.4361414674567,-1.21038952562487,-0.596567039539261,-0.385422536497084,-0.792420808334621,NA
"Cynoscion_parvipinnis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,21.6
"Cynoscion_phoxocephalus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.83,NA,NA,-1.55122402358161,-0.546649362669081,-0.323866887365294,-0.864257332411047,27.2
"Cynoscion_praedatorius",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.01000022888184,NA,NA,NA,NA,NA,NA,NA
"Cynoscion_regalis",0,1,0,1,1,NA,NA,NA,NA,-1.44286471260828,8.17082212261578,NA,3.77,4.22573825492674,13.3172720497038,-1.26693890246982,-0.728305473598983,-0.283507881821616,-0.84190514329913,12.7
"Cynoscion_reticulatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,-1.22784642679279,-0.595452659415283,-0.350597418970229,-0.824479778598142,25.9
"Cynoscion_similis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.85999989509583,NA,NA,NA,NA,NA,NA,26.9
"Cynoscion_squamipinnis",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.85,NA,NA,-1.41404465147265,-0.67201764472367,-0.251942920026244,-0.846911522140008,25.6
"Cynoscion_stolzmanni",0,1,0,1,1,NA,NA,NA,NA,-1.14570389620196,NA,NA,4.07,NA,NA,NA,NA,NA,NA,27
"Cynoscion_striatus",0,1,0,0,1,NA,1.09861228866811,NA,2.66258782702545,-1.43166836700821,6.96271683705611,-1.27296567581289,3.9,3.99037197183912,12.3216309861644,NA,NA,NA,NA,15.9
