"","habitatbenthopelagic","habitatdemersal","habitatpelagic","SpecCode","Genus","Subfamily","waterbrack","watersaltwater","Species","Family","Order","Class","SuperClass","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Glossogobius ankaranensis",1,0,0,49996,"Glossogobius","Gobiinae",0,0,"Glossogobius ankaranensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Glossogobius bellendenensis",1,0,0,64851,"Glossogobius","Gobiinae",0,0,"Glossogobius bellendenensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,NA
"Glossogobius callidus",1,0,0,9947,"Glossogobius","Gobiinae",1,0,"Glossogobius callidus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Glossogobius giuris",1,0,0,4833,"Glossogobius","Gobiinae",1,1,"Glossogobius giuris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,-0.298855373049906,5.21152901014201,0.336472236621213,3.66,3.17708113521115,10.1200494924848,-1.22452819651386,-0.724726172393817,-0.573158865759172,-0.510320344458214,28.5
"Gasterosteus aculeatus",1,0,0,2420,"Gasterosteus",NA,1,1,"Gasterosteus aculeatus","Gasterosteidae","Perciformes","Teleostei","Osteichthyes",24.484856624838,0.510825623765991,NA,1.38629436111989,0.600483495696526,1.50247121867366,-0.105360515657826,3.31,1.91355560563416,5.98141421125448,-1.97373916356146,-1.42822650798286,-0.19526255634852,-0.884480221401279,8
"Gasterosteus crenobiontus",1,0,0,49371,"Gasterosteus",NA,0,0,"Gasterosteus crenobiontus","Gasterosteidae","Perciformes","Teleostei","Osteichthyes",24.484856624838,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Gasterosteus islandicus",1,0,0,65317,"Gasterosteus",NA,0,0,"Gasterosteus islandicus","Gasterosteidae","Perciformes","Teleostei","Osteichthyes",24.484856624838,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,NA
"Gasterosteus nipponicus",1,0,0,68420,"Gasterosteus",NA,1,1,"Gasterosteus nipponicus","Gasterosteidae","Perciformes","Teleostei","Osteichthyes",24.484856624838,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Gilchristella aestuaria",0,0,1,1556,"Gilchristella",NA,1,1,"Gilchristella aestuaria","Ehiravidae","Clupeiformes","Teleostei","Osteichthyes",22.3650749877076,-0.693147180559945,NA,NA,NA,NA,NA,3.09999990463257,NA,7.60090245954208,-1.2052236778536,-0.716748378785925,-0.353338015789864,-1.01299090235855,NA
"Glossogobius kokius",1,0,0,9948,"Glossogobius","Gobiinae",1,1,"Glossogobius kokius","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Glossogobius macrocephalus",1,0,0,68847,"Glossogobius","Gobiinae",0,0,"Glossogobius macrocephalus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Glossogobius mahalonensis",1,0,0,67965,"Glossogobius","Gobiinae",0,0,"Glossogobius mahalonensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Glossogobius multipapillus",1,0,0,68854,"Glossogobius","Gobiinae",0,0,"Glossogobius multipapillus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Glossogobius muscorum",1,0,0,64852,"Glossogobius","Gobiinae",0,0,"Glossogobius muscorum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Glossogobius robertsi",1,0,0,64853,"Glossogobius","Gobiinae",0,0,"Glossogobius robertsi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,NA
"Glossogobius sentaniensis",1,0,0,68864,"Glossogobius","Gobiinae",0,0,"Glossogobius sentaniensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",10.8340025816268,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA
"Lutjanus argentimaculatus",1,0,0,1407,"Lutjanus","Lutjaninae",1,1,"Lutjanus argentimaculatus","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,1.50407739677627,NA,2.89037175789616,-1.66865727209407,9.55149448506075,-1.38629436111989,3.58,NA,14.5692823603407,-1.15267335658964,-0.781473599952685,-0.039636998161079,-0.8894041653253,28
"Lutjanus bohar",1,0,0,1417,"Lutjanus","Lutjaninae",1,1,"Lutjanus bohar","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,2.23964532978276,NA,3.67207233579756,-1.91981187298821,9.02186688762079,-1.63634672899132,4.27,4.43855464151575,NA,-1.24121238181706,-0.679169150436293,-0.0437123720129662,-0.88740144168329,28
"Lutjanus ehrenbergii",1,0,0,793,"Lutjanus","Lutjaninae",1,1,"Lutjanus ehrenbergii","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,0.559615787935423,NA,2.484906649788,-0.36640306138789,5.22539712338029,-1.04982212449868,3.83999991416931,NA,NA,NA,NA,NA,NA,28.6
"Lutjanus endecacanthus",1,0,0,794,"Lutjanus","Lutjaninae",1,1,"Lutjanus endecacanthus","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,NA,NA,NA,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,NA
"Lutjanus fulvus",1,0,0,262,"Lutjanus","Lutjaninae",1,1,"Lutjanus fulvus","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,1.25276296849537,NA,3.52636052461616,-1.60051781505954,NA,-2.09127123743341,3.61,NA,10.4717798759504,-1.16157415054498,-0.892479209018503,-0.0510716184937642,-0.818752950059271,28
"Lutjanus goldiei",1,0,0,1441,"Lutjanus","Lutjaninae",1,1,"Lutjanus goldiei","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,NA,NA,NA,NA,NA,NA,4.15000009536743,NA,NA,NA,NA,NA,NA,NA
"Lutjanus goreensis",1,0,0,1439,"Lutjanus","Lutjaninae",1,1,"Lutjanus goreensis","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,NA,NA,NA,NA,NA,NA,3.97,NA,NA,NA,NA,NA,NA,26.6
"Lutjanus griseus",1,0,0,266,"Lutjanus","Lutjaninae",1,1,"Lutjanus griseus","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,0.965080896043587,NA,3.05635689537043,-1.55640136566703,8.12088446082111,-0.948039430188735,4.23,4.18205014264121,NA,-1.13769074591939,-0.793750451483951,-0.14858427318782,-0.794348909938465,24.8
"Lutjanus indicus",1,0,0,66803,"Lutjanus","Lutjaninae",1,1,"Lutjanus indicus","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,NA,NA,NA,NA,NA,NA,3.76999998092651,NA,NA,NA,NA,NA,NA,28.3
"Lutjanus jocu",1,0,0,154,"Lutjanus","Lutjaninae",1,1,"Lutjanus jocu","Lutjanidae","Eupercaria","Teleostei","Osteichthyes",17.4058392309039,1.70474809223843,NA,3.49650756146648,-1.99021040795189,9.14839977517563,NA,4.41,4.31214050720972,NA,-1.18972332390576,-0.827007877548769,-0.0221898621243794,-0.866206851110465,25.8
"Oncorhynchus chrysogaster",1,0,0,6208,"Oncorhynchus","Salmoninae",0,0,"Oncorhynchus chrysogaster","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus kawamurae",1,0,0,66106,"Oncorhynchus","Salmoninae",0,0,"Oncorhynchus kawamurae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus keta",1,0,0,241,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus keta","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,1.17865499634165,NA,1.73460105538811,-1.00075988850061,10.2286433307705,0,3.74,4.6844433668826,7.91935619066062,-1.39990076894759,-0.537531500768701,-0.132575044526566,-0.964471995344386,3.3
"Oncorhynchus kisutch",0,0,1,245,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus kisutch","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,1.15267950993839,NA,1.6094379124341,-0.0202027073175195,8.9226582995244,0.336472236621213,4.18,4.38202663467388,8.23645835947953,-1.25215172657347,-0.504620304225267,-0.247418943280631,-0.889400452390588,3.9
"Oncorhynchus masou",1,0,0,242,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus masou","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,1.38629436111989,NA,NA,-0.0921152889078058,4.92418452357382,0.336472236621213,3.6,NA,7.63530388625941,NA,NA,NA,NA,3.3
"Oncorhynchus mykiss",1,0,0,239,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus mykiss","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,1.20397280432594,NA,2.2512917986065,-0.662254317117575,7.73767858233149,-0.0382212128201979,4.08,4.86259921526885,8.68939707002191,-1.16698789879886,-0.73313970327914,-0.172588350613586,-0.892183394945782,5.4
"Oncorhynchus nerka",0,0,1,243,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus nerka","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,0.693147180559945,NA,1.94591014905531,-0.740238788093796,8.52847465176489,-0.328504066972036,3.54,4.23410650459726,7.42833319419081,-1.4581265405636,-0.644385459877629,-0.20472506618735,-0.948200621845001,4.2
"Oncorhynchus tshawytscha",1,0,0,244,"Oncorhynchus","Salmoninae",1,1,"Oncorhynchus tshawytscha","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.548981197788,1.42911434688157,NA,NA,NA,NA,NA,4.4,NA,9.0442857876461,-1.45061311541447,-0.722568815030898,-0.196041593688259,-0.91282647061665,3.5
"Pomadasys empherus",1,0,0,13737,"Pomadasys","Haemulinae",1,1,"Pomadasys empherus","Haemulidae","Eupercaria","Teleostei","Osteichthyes",29.542261524087,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo abanticus",0,0,1,66450,"Salmo","Salmoninae",1,1,"Salmo abanticus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo akairos",1,0,0,62271,"Salmo","Salmoninae",0,0,"Salmo akairos","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,NA
"Salmo caspius",0,0,1,66449,"Salmo","Salmoninae",1,1,"Salmo caspius","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Salmo cenerinus",1,0,0,65590,"Salmo","Salmoninae",0,0,"Salmo cenerinus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,0.916290731874155,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo chilo",1,0,0,67603,"Salmo","Salmoninae",0,0,"Salmo chilo","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,NA
"Salmo ciscaucasicus",1,0,0,65603,"Salmo","Salmoninae",0,0,"Salmo ciscaucasicus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.78999996185303,NA,NA,NA,NA,NA,NA,NA
"Salmo coruhensis",1,0,0,65601,"Salmo","Salmoninae",0,0,"Salmo coruhensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo euphrataeus",1,0,0,67607,"Salmo","Salmoninae",0,0,"Salmo euphrataeus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo ezenami",1,0,0,60111,"Salmo","Salmoninae",0,0,"Salmo ezenami","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,0.916290731874155,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,NA
"Salmo farioides",1,0,0,65281,"Salmo","Salmoninae",0,0,"Salmo farioides","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo fibreni",1,0,0,26969,"Salmo","Salmoninae",0,0,"Salmo fibreni","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo kottelati",1,0,0,67602,"Salmo","Salmoninae",0,0,"Salmo kottelati","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Salmo labecula",1,0,0,67604,"Salmo","Salmoninae",0,0,"Salmo labecula","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo letnica",1,0,0,6423,"Salmo","Salmoninae",0,0,"Salmo letnica","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,1.70474809223843,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA
"Salmo lourosensis",0,0,1,65956,"Salmo","Salmoninae",0,0,"Salmo lourosensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,1.6094379124341,-1.3704210119636,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Salmo macedonicus",1,0,0,49325,"Salmo","Salmoninae",0,0,"Salmo macedonicus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo macrostigma",1,0,0,4879,"Salmo","Salmoninae",1,1,"Salmo macrostigma","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,1.01160091167848,NA,NA,NA,NA,NA,3.48,NA,7.54715000354284,NA,NA,NA,NA,NA
"Salmo montenigrinus",1,0,0,65596,"Salmo","Salmoninae",0,0,"Salmo montenigrinus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Salmo multipunctatus",0,0,1,67944,"Salmo","Salmoninae",0,0,"Salmo multipunctatus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Salmo obtusirostris",1,0,0,6210,"Salmo","Salmoninae",0,0,"Salmo obtusirostris","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,-1.22929061231023,NA,NA,3.6800000667572,NA,NA,-1.15782305449528,-1.02360129249573,-0.207851789843455,-0.931370068279699,NA
"Salmo okumusi",1,0,0,67606,"Salmo","Salmoninae",0,0,"Salmo okumusi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Salmo opimus",1,0,0,67605,"Salmo","Salmoninae",0,0,"Salmo opimus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo pallaryi",0,0,1,61455,"Salmo","Salmoninae",0,0,"Salmo pallaryi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.50999999046326,NA,NA,NA,NA,NA,NA,NA
"Salmo pelagonicus",1,0,0,49539,"Salmo","Salmoninae",0,0,"Salmo pelagonicus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo pellegrini",1,0,0,68960,"Salmo","Salmoninae",0,0,"Salmo pellegrini","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo platycephalus",1,0,0,6209,"Salmo","Salmoninae",0,0,"Salmo platycephalus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Salmo rizeensis",1,0,0,65598,"Salmo","Salmoninae",0,0,"Salmo rizeensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Salmo salar",1,0,0,236,"Salmo","Salmoninae",1,1,"Salmo salar","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,1.37438158230213,NA,1.70474809223843,-1.00203019082187,9.47072771293371,0.0953101798043249,4.5,4.89933122453758,9.17011195125614,-1.3820180103854,-0.885452186731748,-0.253343293897764,-0.946032928043276,9.3
"Salmo schiefermuelleri",1,0,0,49546,"Salmo","Salmoninae",0,0,"Salmo schiefermuelleri","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,NA
"Salmo taleri",1,0,0,49576,"Salmo","Salmoninae",0,0,"Salmo taleri","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo tigridis",1,0,0,66235,"Salmo","Salmoninae",0,0,"Salmo tigridis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo trutta",0,0,1,238,"Salmo","Salmoninae",1,1,"Salmo trutta","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,1.02034473141051,NA,1.96611285637283,-1.25127285120163,8.52243448326172,-0.374693449441411,3.36,NA,7.90572839915954,-1.30168320490783,-0.852131619910859,-0.198292008752465,-0.929787423128897,10.1
"Salmo viridis",1,0,0,68117,"Salmo","Salmoninae",0,0,"Salmo viridis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Salmo visovacensis",1,0,0,49623,"Salmo","Salmoninae",0,0,"Salmo visovacensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,NA
"Salmo zrmanjaensis",1,0,0,49626,"Salmo","Salmoninae",0,0,"Salmo zrmanjaensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",26.3117888434048,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,NA
"Argyrosomus regius",1,0,0,418,"Argyrosomus",NA,1,1,"Argyrosomus regius","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,3.73766961828337,-2.06883795889564,10.9754925514834,-2.30258509299405,4.29,5.09121630301352,NA,NA,NA,NA,NA,15.3
"Auxis rochei",0,0,1,93,"Auxis","Scombrinae",1,1,"Auxis rochei","Scombridae","Scombriformes","Teleostei","Osteichthyes",NA,0.693147180559945,NA,1.6094379124341,-0.740963273835958,7.76316879955849,-0.174353387144778,4.4,NA,11.4814347978789,NA,NA,NA,NA,26
"Belone belone",0,0,1,47,"Belone",NA,1,1,"Belone belone","Belonidae","Beloniformes","Teleostei","Osteichthyes",NA,0.693147180559945,NA,NA,-1.23615170269017,5.49793481663287,NA,4.16,4.1174098351531,9.86534945314503,-1.94620275581158,0.762175039715077,-0.854550133712213,-1.1725793844718,11.3
"Boops boops",0,1,0,203,"Boops",NA,0,1,"Boops boops","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,0.721318055870957,2.64546532591059,2.07944154167984,-1.42292642771168,5.78314821221153,-0.880682304406787,2.79,3.40885548340398,11.8829637207919,-1.5098444420732,-1.29394004902697,-0.270567531899491,-0.800117129849534,17.8
"Caranx crysos",1,0,0,1933,"Caranx","Caranginae",1,1,"Caranx crysos","Carangidae","Carangiformes","Teleostei","Osteichthyes",NA,NA,3.57515068878559,NA,-0.861565832184909,8.22076123009241,0.131028262406404,4.13,NA,13.5842088189486,-2.28804768059595,-0.949461034952009,-0.134257710873344,-0.868194723323509,24.9
"Chelidonichthys lucerna",0,1,0,1366,"Chelidonichthys","Triglinae",0,1,"Chelidonichthys lucerna","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,0.940007254766181,2.99189157416805,2.70805020110221,-1.11201976858046,7.18572294749396,-1.23787435600162,3.98,NA,NA,-1.88389763833355,-0.884800153590641,-0.557935537835283,-0.509813678162475,9.8
"Chelon saliens",0,1,0,1736,"Chelon",NA,1,1,"Chelon saliens","Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.7652075704192,1.02961941718116,3.06805293513362,NA,-1.38444990932124,6.73897701149695,-1.07880966137193,2.94,3.72025698980619,13.8867715885658,NA,NA,NA,NA,18.4
"Coris julis",1,0,0,58,"Coris","Corinae",0,1,"Coris julis","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,0,NA,1.79175946922805,-1.92643437255466,5.27330846811124,0.457424847038875,3.44,NA,7.76726399675731,-0.977407413429862,-1.30097417678304,-0.182898507392196,-0.907742862842719,19
"Coryphaena hippurus",0,0,1,6,"Coryphaena",NA,1,1,"Coryphaena hippurus","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes",NA,-0.641187414467624,NA,1.33500106673234,0.423591494696231,10.4035511821991,0.000666444543160447,4.37,4.72694524291401,12.7678175937657,-1.68710338091239,-0.863384665046473,-0.25119008949313,-1.02342026862735,27.4
"Crystallogobius linearis",0,1,0,60,"Crystallogobius","Gobionellinae",0,1,"Crystallogobius linearis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,0,NA,NA,-0.0304592074847086,0.0992297609275015,NA,3.4,1.68639895357023,6.02425436993097,NA,NA,NA,NA,9.8
"Dentex dentex",1,0,0,439,"Dentex",NA,0,1,"Dentex dentex","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,0.854415338301539,3.74478708605223,3.46573590279973,-2.30857801473045,9.13236656275555,-1.97407302605401,4.53,4.47449186234598,NA,-1.25924053787713,-0.925130474116829,-0.0393117032473423,-0.88979614704996,18.1
"Dentex gibbosus",1,0,0,4536,"Dentex",NA,0,1,"Dentex gibbosus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,3.60141342833266,2.77258872223978,-1.88519141402061,9.63922899502793,NA,4.14,4.62823545891909,NA,-1.28823733983018,-1.00245381306626,-0.0318368861813836,-0.888178409020738,15.5
"Dentex maroccanus",0,1,0,4538,"Dentex",NA,0,1,"Dentex maroccanus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,2.76000994003292,1.6094379124341,-1.51412773262978,6.45783391636123,-0.59783700075562,3.85,3.46394859222563,NA,-1.30823393478739,-1.08168338688154,-0.0511605666971519,-0.845262297879381,13.5
"Diplodus annularis",1,0,0,1752,"Diplodus",NA,1,1,"Diplodus annularis","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,0.619039208406224,2.4466854369678,2.484906649788,-1.33958428090379,5.00034370117667,-0.703197516413447,3.64,3.05437846898672,11.4974361220741,-1.40869235020504,-1.29903260719425,0.0942474428275685,-0.979168023215209,18.3
"Diplodus cervinus",1,0,0,2497,"Diplodus",NA,0,1,"Diplodus cervinus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,1.50407739677627,3.36210999295411,2.95491027903374,-1.95474909772252,8.26841277096673,-1.53711725085447,2.99,NA,NA,NA,NA,NA,NA,14.9
"Diplodus puntazzo",1,0,0,1749,"Diplodus",NA,1,1,"Diplodus puntazzo","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,-0.997500787299698,6.57813062605478,-0.691149177897272,3.22,3.5307625860168,13.0918103510858,-1.33580063028134,-1.38483587156434,0.0860885598922808,-1.0357783718306,19.1
"Diplodus sargus",0,1,0,1753,"Diplodus",NA,1,1,"Diplodus sargus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,1.18085038481369,2.99573227355399,2.42036812865043,-1.73809232797912,7.41045438940325,-0.147282652149439,3.38,3.83878004366043,12.2100273155046,NA,NA,NA,NA,18.8
"Diplodus vulgaris",1,0,0,1754,"Diplodus",NA,0,1,"Diplodus vulgaris","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,0.287682072451781,2.84362949534403,2.15838474401996,-1.34265226262301,6.59821614633135,-0.593802725157272,3.52,3.52941651209083,11.2003220871132,-1.44626915018811,-1.29074474306588,0.0774667319236193,-0.934986275126916,18.8
"Engraulis encrasicolus",0,0,1,66,"Engraulis","Engraulinae",1,1,"Engraulis encrasicolus","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",43.9935718468594,0.0800427076735364,2.42480272571829,1.70474809223843,-0.480187114896419,3.70337076802402,0.146982190348646,3.12,2.91993940230068,9.50721753966745,-1.24980172923258,-0.423946855720789,-0.465601416633405,-0.92054722559946,10.8
"Epinephelus aeneus",0,1,0,426,"Epinephelus",NA,1,1,"Epinephelus aeneus","Epinephelidae","Perciformes","Teleostei","Osteichthyes",NA,1.79175946922805,NA,2.83321334405622,-1.84649929760016,11.1985194254292,-1.37227311975764,4.02,4.6815523559069,15.1696099276472,-1.21953266210896,-0.664805947951419,-0.296274935781601,-0.588988460854312,17.1
"Epinephelus marginatus",1,0,0,6470,"Epinephelus",NA,0,1,"Epinephelus marginatus","Epinephelidae","Perciformes","Teleostei","Osteichthyes",NA,1.99061033839589,NA,3.87120101090789,-2.6185294751638,10.5873661061487,-2.54253576262464,4.43,NA,15.2080676422303,-1.16240239845805,-0.645796635756577,-0.129919918629584,-0.812980410477333,19
