"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Gobius ophiocephalus",0,1,0,1,1,NA,0.916290731874155,NA,NA,-1.77785656405906,5.30056628583229,NA,3.16,3.31054301339402,9.97580821411575,NA,NA,NA,NA,17.1
"Halobatrachus didactylus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.95,NA,NA,-1.66357828163449,-0.443320109325239,-0.668947074729806,-0.1240304607505,19.8
"Lepidorhombus whiffiagonis",0,1,0,0,1,NA,0.955511445027436,3.19150462807207,2.50552593699074,-1.74095408630278,7.22596920067133,-1.22829965048367,4.34,3.9534926392414,12.7174656083289,-1.47699984476962,-0.474934697149988,0.230020430757297,-1.42368544186657,7.7
"Lophius budegassa",0,1,0,0,1,NA,2.2512917986065,NA,2.60268968544438,-2.13223972724681,9.15005846436923,NA,4.41,NA,12.0874298653994,-2.21773551567662,-0.175886515901853,-0.955233259639592,0.0339180241864883,11.1
"Lophius piscatorius",0,1,0,0,1,NA,1.50407739677627,4.01638302075239,2.83321334405622,-2.02636701110639,10.4944016884132,-0.922560344887751,4.45,NA,12.8646482223935,-2.33668459477983,-0.106234508512215,-1.15051560024332,0.221867387290447,7.7
"Merlangius merlangus",1,0,0,1,1,NA,0.592537265024176,3.27336401015227,NA,-1.06248493310449,7.03914910862059,-1.07880966137193,4.36,3.82307035143964,12.5820371618237,-1.62521888227821,-0.6565931122405,-0.387212347027618,-0.935513130927605,9.2
"Merluccius merluccius",0,1,0,0,1,NA,1.23775291472273,3.41279651750551,2.39789527279837,-1.7941164755556,9.05886302225567,-1.02040202813155,4.42,4.46167351806791,14.1963634210858,-1.88839336607835,-0.389484966156701,-0.6104114952228,-0.702974927230747,10.2
"Micromesistius poutassou",0,0,1,0,1,NA,0.824723525284633,3.28091121578765,2.56494935746154,-1.13943428318836,5.93014117900165,-0.941608539858445,4.13,3.60959383824628,11.2489599191358,-2.56345710846139,-0.60760651343179,-0.536667170580136,-0.871221143615101,7
"Mullus barbatus",0,1,0,0,1,NA,0.457424844020919,2.56494935746154,2.39789527279837,-1.05394931094657,5.38824261345126,-0.843970070294529,3.14,3.2116423186211,10.1809772335905,NA,NA,NA,NA,14.2
"Mullus surmuletus",0,1,0,0,1,NA,0.394933654679007,2.82672173081971,2.09323486381217,-1.14620054384068,6.17625577397694,-0.891598119283784,3.45,3.44918298945866,NA,-1.30174273589856,-1.1386224789932,-0.228963707268897,-0.783931978625064,10.2
"Pagellus acarne",1,0,0,0,1,NA,0.725937001460206,2.80638610182307,1.94591014905531,-1.23945606601576,5.92447891423335,-0.628296208240329,3.81,3.33992020322696,12.5246678211904,-1.38344330738056,-1.15737867903539,-0.125877074164252,-0.81378958315181,14.8
"Pagellus erythrinus",1,0,0,0,1,NA,0.762880516103962,2.43798973000025,2.30258509299405,-1.63989711991881,6.54094429894159,-1.07880966137193,3.48,NA,11.5207117397707,-1.46964542056509,-1.08964921283382,-0.0653331464874767,-0.89636028244627,17.2
"Pagrus pagrus",1,0,0,0,1,NA,0.659245620662934,NA,2.57768838323897,-1.70069956781499,8.14180582722208,-1.41332645817121,3.86,4.10270656187309,12.5010902470801,-1.4339458842632,-1.09467949751723,-0.0228420490215588,-0.940049701070194,24.1
"Phycis phycis",1,0,0,0,1,NA,1.50407739677627,NA,1.6094379124341,-1.64333946410978,8.19485460099412,NA,4.25,4.20692892296925,15.5069896874134,-1.82502513653284,-0.923441166436001,-0.355583020226621,-0.763981704209158,14.9
"Pleuronectes platessa",0,1,0,1,1,21.8973916155783,1.21028616432924,3.13113691056019,3.48124008933569,-1.91601533157792,7.6205027995424,-1.94841327927343,3.17,4.06216566385787,12.0167497131295,-1.25070336856761,-1.2908916148083,0.339964723488301,-1.3575785972319,10.2
"Pomatomus saltatrix",0,0,1,1,1,NA,0.765467858773426,NA,2.23359222150709,-1.80788885115794,9.48010607152776,-0.928869514081015,4.53,4.62399194022868,13.4275213528195,-1.32551570188641,-0.743358475383166,-0.115706475421409,-0.962630456717578,21.1
"Pomatoschistus minutus",0,1,0,1,1,NA,0,NA,0.693147180559945,0.143234168085908,1.11960375150286,1.19392246847243,3.22,2.09801792725277,8.16522145574807,-1.5014457178174,-1.00583129022147,-0.625051580249874,-0.539617055904429,9.4
"Sarda sarda",0,0,1,1,1,NA,0,NA,1.46787434811231,-0.63649683227138,8.53760370195317,-0.139262067333508,4.5,4.23265617801961,11.529949726376,-2.28999643868149,-0.701852831580008,-0.476463169903878,-0.663410795086615,10.7
"Sardinella aurita",0,0,1,1,1,NA,0.0884686490787687,2.82137888640921,1.83258146374831,-0.63564348099263,5.4346008889911,-0.23572233352107,3.4,NA,11.0135140798526,-1.45035487159122,-0.959941950053568,-0.234862338103657,-0.950785522815908,18.8
"Saurida undosquamis",1,0,0,0,1,NA,0.371563548211153,3.13549421592915,1.92181259747625,-0.382834817841043,6.44879543133484,-0.326191927213657,4.46,NA,11.3480744064075,-1.43004717158159,-0.513037391416861,-0.711861552302734,-0.581073400227581,26
"Sciaena umbra",0,1,0,1,1,NA,1.09861228866811,3.2188758248682,3.20274644293832,-1.77885558362303,7.48910010879361,-1.54238692518449,3.75,3.90308316385867,NA,NA,NA,NA,NA,15.3
"Scomber japonicus",0,0,1,0,1,25.708374128678,0.810930216216329,NA,2.00533356952611,-1.18038964513661,7.21902541875482,-0.59783700075562,3.38,NA,13.1995639731783,-2.37351831346979,-0.774865076994026,-0.38062146493596,-0.757895651440191,20.7
"Scomber scombrus",0,0,1,1,1,25.708374128678,0.777028656319317,3.30688670219091,2.74959920401508,-1.10803720918637,6.39517673641797,-1.59619597516317,3.63,3.74392129427385,13.1730547426689,-2.33168260639133,-0.880763816225228,-0.425768465884299,-0.75666441719931,10.2
"Scophthalmus maximus",0,1,0,1,1,NA,1.38629436111989,3.15487049489229,3.00237681627266,-1.28929356575719,8.22802115307191,-1.79173946942805,4.36,4.10434439680043,16.1180956509583,NA,NA,NA,NA,9.4
"Scorpaena notata",0,1,0,0,1,16.1001435827836,NA,NA,2.19722457733622,-1.06656871195944,4.38200817617019,-0.575364144903562,3.7,2.91526760186616,9.86933596960524,-1.45945653208407,-0.922241058034223,-0.190732569548911,-0.584308059011059,14.6
"Seriola dumerili",1,0,0,0,1,NA,1.10415246377481,NA,2.68102152871429,-1.4896689712063,11.0095288443653,-1.27296567581289,4.5,NA,17.4700961420764,-2.11386537228276,-0.831570601181359,-0.220121664605919,-0.851161250946363,27.1
"Serranus atricauda",0,1,0,0,1,NA,NA,NA,2.77258872223978,-1.90632892397119,7.24469258601277,-1.33750419695046,4.27,3.85925493988949,NA,-1.22033792332535,-0.657555797269471,-0.227856911270339,-0.682893556077701,18.4
"Solea solea",0,1,0,1,1,20.1649315103677,1.01884732560947,2.90690105984738,2.99239337228848,-1.1029866810967,6.26937060115877,-1.0895633540495,3.21,3.64393874627127,12.2840303408386,-1.32427521808781,-1.43010259918188,0.227539131870154,-1.43615205811204,11.4
"Sparus aurata",0,1,0,1,1,15.9053578079292,0.693147180559945,3.48431228837266,2.39789527279837,-1.21206098117569,8.1728050178745,-0.838172952610203,3.7,4.05854465809091,NA,-1.45522422162929,-1.06726611488261,0.0156773117327879,-0.961231882335479,17.8
"Sphyraena sphyraena",0,0,1,0,1,NA,NA,NA,NA,-2.09557092360972,6.40407074681944,NA,4.04,4.01277290852829,11.2267822079345,-1.24382647664577,-0.0851827841362675,-0.623636900362145,-0.829381328264279,18.3
"Sphyraena viridensis",0,0,1,0,1,NA,NA,NA,NA,-2.41911890925,8.13999475985251,NA,4.31,4.61115225766564,NA,-1.51437539118671,-0.240277213096636,-0.604773674019547,-0.870231827992427,18.83
"Spicara maena",0,0,1,0,1,NA,0.693147180559945,2.44321622273379,1.70474809223843,-1.11705865428492,4.76596802915499,NA,4.15,3.01486065398899,NA,-1.39424101016257,-1.05787208120881,-0.140359160474723,-0.899389430915557,14.5
"Spicara smaris",0,0,1,0,1,NA,NA,2.19722457733622,1.79175946922805,-0.508352493997881,4.54335645450037,-0.261364764134408,3,3.00880817482375,NA,-1.33563794095759,-1.1076788526794,-0.20420113126578,-0.884761922306221,14.4
"Spondyliosoma cantharus",1,0,0,0,1,NA,0.998528830111127,3.04452243772342,2.28577797467766,-1.38685852022772,7.07581489946313,NA,3.34,3.66881846011062,11.9361715503735,-1.31453337521088,-1.35405793148922,0.0522480755960125,-0.953274360987358,10.2
"Sprattus sprattus",0,0,1,1,1,NA,0.687576140838279,2.38998528327488,1.90954250488444,-0.613651631097173,3.5764399134007,-0.292136422801161,3.01,2.6819017674136,10.1183521275058,-1.21144542284471,-0.905776310788921,-0.186025944559628,-1.01930476413585,9.5
"Stephanolepis diaspros",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.83999991416931,NA,NA,NA,NA,NA,NA,26.1
"Thunnus alalunga",0,0,1,0,1,28.6704548995519,1.6094379124341,NA,2.56494935746154,-1.61399829519043,10.8486227951154,-1.54881329061767,4.3,NA,13.8831692064381,NA,NA,NA,NA,15.1
"Thunnus thynnus",0,0,1,1,1,28.6704548995519,1.32175583998232,NA,3.2470467018349,-2.1628141551571,13.5614970793614,-1.59356456327781,4.45,NA,17.0954438521334,-2.66506854426244,-0.953759314206516,-0.226213527879068,-0.700123805695178,12.6
"Trachurus mediterraneus",0,0,1,1,1,NA,0.336472219591314,NA,2.484906649788,-1.11594250217246,5.91889102362398,-0.798507696217772,3.77,3.6609942506244,NA,-2.2227183266494,-0.781231342777607,-0.301543759805651,-0.822513689149322,17.4
"Trachurus picturatus",1,0,0,0,1,NA,1.24487478603409,NA,2.89037175789616,-1.68900434465591,6.32043988729906,-1.45530151842317,3.32,3.6974497667017,11.9484541022928,-2.27533003998915,-0.831564985339232,-0.381971777270946,-0.786700252551725,13.1
"Trachurus trachurus",0,0,1,0,1,NA,1.0312414744617,2.88851818924684,NA,-1.50658052699439,6.4132069878119,-0.941608539858445,3.71,3.68971244041783,12.4370105836415,-2.31872359487636,-0.811493916934983,-0.350855524236482,-0.782808172974022,13.3
"Trachyrincus scabrus",0,1,0,0,1,NA,NA,NA,2.30258509299405,-1.54204632231412,5.91561546651452,-0.867500567704723,3.64,3.74741365723276,NA,NA,NA,NA,NA,10.4
"Trigla lyra",0,1,0,0,1,NA,NA,NA,1.94591014905531,-1.81810344456766,7.70011054324487,-0.59783700075562,3.65,NA,NA,-2.17223618883297,-0.873206404884793,-0.456103574562452,-0.531997854379715,13.1
"Trisopterus luscus",1,0,0,1,1,NA,0.405465108108164,2.94443897916644,1.50407739677627,-0.915690911802188,6.96318998587024,-0.150822889734584,3.73,3.74596842109806,13.1649208251541,-1.74676846548329,-1.09250559372822,-0.192059657415267,-0.853830020723465,9.6
"Trisopterus minutus",1,0,0,0,1,NA,0.356674943938732,2.6620062626008,1.67397643357167,-0.909617459533126,5.15173989798292,-0.122167633974208,3.73,3.25351138160605,9.33692896907576,-1.79173352954589,-0.999660548849594,-0.199515697146237,-0.953158830984801,10
"Upeneus moluccensis",1,0,0,1,1,NA,0,NA,1.67397643357167,-0.604274791230469,5.47959547437651,-0.139262067333508,3.63,NA,10.9743060359942,-1.25047712278688,-1.00655025770232,-0.27695652946972,-0.8077812316459,27.2
"Xiphias gladius",0,0,1,0,1,NA,1.70474809223843,NA,2.74727091425549,-1.82946133641207,12.6052544767011,-1.6094379124341,4.53,NA,15.8079407226545,-1.91458735384141,-0.319719606696981,-0.484665479771044,-1.05937336266387,22.7
"Atherina boyeri",0,1,0,1,1,NA,0,1.45278410238872,1.09861228866811,-0.737099068089128,2.53976087332081,NA,3.22,2.50334917252552,7.93119492637334,NA,NA,NA,NA,18.3
"Dicentrarchus labrax",0,1,0,1,1,NA,1.43848011429046,3.42816382989197,2.23001440015921,-1.72992146620936,8.64029909596755,-2.18480205733766,3.47,NA,13.1620224559999,-1.26076187433444,-0.727820586625627,-0.328546422429074,-0.781022641298165,10.7
"Pomatoschistus marmoratus",0,1,0,1,1,NA,0,NA,NA,NA,NA,NA,3.35,NA,6.64183469831187,NA,NA,NA,NA,15.1
"Sardina pilchardus",0,0,1,1,1,NA,0.553885118707324,2.64143545202023,2.24374459297111,-0.842553153938155,4.16246908997523,-0.981853777657915,3.06,3.00626257233186,10.0639184703205,-1.42667800475363,-0.872860349555499,-0.328018843992336,-0.893471029515768,10.3
